invoiceno,invoicedate_ts,ordertotal,yearmonth
511449,2010-06-08 12:34:00,156.49,2010-06
513713,2010-06-28 11:55:00,156.43,2010-06
534865,2010-11-24 14:14:00,156.42,2010-11
518851,2010-08-12 12:21:00,156.39,2010-08
533478,2010-11-17 12:58:00,156.34,2010-11
494649,2010-01-17 12:28:00,156.33,2010-01
496488,2010-02-01 17:16:00,156.30,2010-02
506729,2010-05-04 10:06:00,156.30,2010-05
511314,2010-06-07 16:39:00,156.30,2010-06
515036,2010-07-08 10:44:00,156.30,2010-07
501563,2010-03-17 17:11:00,156.20,2010-03
523137,2010-09-20 14:14:00,156.19,2010-09
537607,2010-12-07 13:18:00,156.19,2010-12
491645,2009-12-11 16:54:00,156.14,2009-12
515437,2010-07-12 14:52:00,156.10,2010-07
524838,2010-09-30 17:47:00,156.10,2010-09
527336,2010-10-15 15:29:00,156.10,2010-10
536533,2010-12-01 13:31:00,156.10,2010-12
523562,2010-09-22 15:23:00,156.07,2010-09
508497,2010-05-16 14:50:00,156.06,2010-05
513937,2010-06-29 12:43:00,156.00,2010-06
516630,2010-07-22 10:18:00,156.00,2010-07
523997,2010-09-26 15:25:00,156.00,2010-09
519828,2010-08-20 14:53:00,155.95,2010-08
521913,2010-09-09 13:31:00,155.91,2010-09
506600,2010-04-30 14:43:00,155.90,2010-04
495993,2010-01-28 11:33:00,155.86,2010-01
534371,2010-11-22 12:10:00,155.85,2010-11
519205,2010-08-15 11:02:00,155.80,2010-08
491397,2009-12-10 16:39:00,155.79,2009-12
504321,2010-04-12 14:53:00,155.75,2010-04
514347,2010-07-01 15:33:00,155.73,2010-07
490797,2009-12-08 11:46:00,155.70,2009-12
509393,2010-05-23 10:52:00,155.67,2010-05
490219,2009-12-04 12:14:00,155.65,2009-12
499956,2010-03-03 12:42:00,155.65,2010-03
509970,2010-05-26 13:22:00,155.65,2010-05
532423,2010-11-12 09:50:00,155.65,2010-11
501509,2010-03-17 11:37:00,155.64,2010-03
537041,2010-12-05 10:36:00,155.64,2010-12
503030,2010-03-29 15:05:00,155.59,2010-03
494876,2010-01-19 12:34:00,155.55,2010-01
511825,2010-06-10 16:35:00,155.52,2010-06
513803,2010-06-29 09:06:00,155.52,2010-06
536508,2010-12-01 12:38:00,155.52,2010-12
495551,2010-01-25 16:17:00,155.45,2010-01
530304,2010-11-02 13:15:00,155.40,2010-11
536840,2010-12-02 18:27:00,155.35,2010-12
492235,2009-12-15 19:06:00,155.34,2009-12
502810,2010-03-26 17:24:00,155.33,2010-03
510484,2010-06-01 11:31:00,155.21,2010-06
511786,2010-06-10 13:47:00,155.19,2010-06
534178,2010-11-21 13:46:00,155.19,2010-11
511037,2010-06-06 11:06:00,155.15,2010-06
524529,2010-09-29 13:20:00,155.09,2010-09
491658,2009-12-13 11:05:00,155.06,2009-12
501674,2010-03-18 15:23:00,155.05,2010-03
507427,2010-05-09 15:38:00,155.05,2010-05
531335,2010-11-07 12:36:00,155.04,2010-11
510517,2010-06-01 13:31:00,155.00,2010-06
524505,2010-09-29 12:39:00,155.00,2010-09
538107,2010-12-09 15:21:00,155.00,2010-12
520893,2010-08-31 17:31:00,154.99,2010-08
531868,2010-11-10 11:32:00,154.95,2010-11
536240,2010-11-30 14:33:00,154.95,2010-11
497397,2010-02-09 13:18:00,154.91,2010-02
534236,2010-11-22 10:34:00,154.90,2010-11
524697,2010-09-30 12:12:00,154.89,2010-09
494847,2010-01-19 10:53:00,154.83,2010-01
535019,2010-11-24 16:18:00,154.80,2010-11
537854,2010-12-08 15:58:00,154.80,2010-12
495352,2010-01-24 11:15:00,154.77,2010-01
536333,2010-11-30 16:29:00,154.72,2010-11
491982,2009-12-15 09:40:00,154.69,2009-12
492948,2009-12-21 14:33:00,154.65,2009-12
516187,2010-07-18 15:51:00,154.65,2010-07
519006,2010-08-12 19:20:00,154.50,2010-08
534696,2010-11-23 15:49:00,154.48,2010-11
534694,2010-11-23 15:33:00,154.44,2010-11
497261,2010-02-08 13:11:00,154.38,2010-02
534888,2010-11-24 14:56:00,154.36,2010-11
530978,2010-11-05 10:39:00,154.30,2010-11
498906,2010-02-23 14:48:00,154.25,2010-02
501816,2010-03-19 14:59:00,154.21,2010-03
489999,2009-12-03 11:25:00,154.20,2009-12
490703,2009-12-07 14:44:00,154.20,2009-12
506305,2010-04-29 10:48:00,154.20,2010-04
505866,2010-04-26 13:27:00,154.15,2010-04
499964,2010-03-03 13:51:00,154.14,2010-03
514058,2010-06-30 11:49:00,154.08,2010-06
519471,2010-08-17 11:53:00,154.05,2010-08
526090,2010-10-08 12:16:00,154.03,2010-10
528321,2010-10-21 12:53:00,153.98,2010-10
504376,2010-04-13 11:31:00,153.96,2010-04
498570,2010-02-21 12:52:00,153.95,2010-02
514725,2010-07-06 09:06:00,153.95,2010-07
501576,2010-03-18 10:09:00,153.94,2010-03
522104,2010-09-12 14:22:00,153.93,2010-09
505143,2010-04-20 11:21:00,153.90,2010-04
526640,2010-10-12 13:20:00,153.90,2010-10
536039,2010-11-29 17:19:00,153.90,2010-11
512089,2010-06-13 12:35:00,153.89,2010-06
524920,2010-10-01 11:38:00,153.85,2010-10
528037,2010-10-20 11:26:00,153.85,2010-10
503943,2010-04-08 15:20:00,153.80,2010-04
534764,2010-11-24 10:21:00,153.77,2010-11
497404,2010-02-09 14:28:00,153.75,2010-02
516869,2010-07-23 12:29:00,153.74,2010-07
499064,2010-02-24 14:18:00,153.72,2010-02
518398,2010-08-08 12:50:00,153.72,2010-08
509471,2010-05-24 11:11:00,153.65,2010-05
502842,2010-03-28 13:31:00,153.55,2010-03
502846,2010-03-28 13:42:00,153.55,2010-03
499220,2010-02-25 11:32:00,153.50,2010-02
537298,2010-12-06 11:37:00,153.50,2010-12
533586,2010-11-18 11:49:00,153.40,2010-11
510444,2010-05-30 15:45:00,153.36,2010-05
527376,2010-10-17 12:37:00,153.33,2010-10
506984,2010-05-05 13:22:00,153.30,2010-05
516271,2010-07-19 12:26:00,153.30,2010-07
517708,2010-08-01 10:09:00,153.30,2010-08
490686,2009-12-07 13:49:00,153.28,2009-12
505175,2010-04-20 13:28:00,153.28,2010-04
516928,2010-07-25 12:44:00,153.24,2010-07
492796,2009-12-20 11:12:00,153.20,2009-12
517793,2010-08-02 11:33:00,153.20,2010-08
527268,2010-10-15 13:02:00,153.20,2010-10
535681,2010-11-28 12:32:00,153.19,2010-11
507125,2010-05-06 11:58:00,153.15,2010-05
522618,2010-09-15 14:56:00,153.12,2010-09
501427,2010-03-16 12:34:00,153.10,2010-03
499641,2010-03-01 14:01:00,153.06,2010-03
532972,2010-11-15 13:07:00,153.05,2010-11
499451,2010-02-26 17:37:00,153.00,2010-02
501261,2010-03-15 12:47:00,153.00,2010-03
506229,2010-04-28 12:24:00,153.00,2010-04
508795,2010-05-18 12:44:00,153.00,2010-05
512046,2010-06-11 17:18:00,153.00,2010-06
526762,2010-10-13 10:55:00,153.00,2010-10
536257,2010-11-30 15:09:00,153.00,2010-11
521010,2010-09-01 14:37:00,152.97,2010-09
521539,2010-09-06 14:54:00,152.95,2010-09
494146,2010-01-11 14:37:00,152.88,2010-01
499993,2010-03-03 16:49:00,152.85,2010-03
500274,2010-03-05 14:43:00,152.82,2010-03
508485,2010-05-16 12:56:00,152.76,2010-05
500340,2010-03-07 14:25:00,152.75,2010-03
528895,2010-10-25 13:03:00,152.74,2010-10
528359,2010-10-21 15:32:00,152.73,2010-10
531115,2010-11-05 12:43:00,152.73,2010-11
529313,2010-10-27 13:18:00,152.70,2010-10
505511,2010-04-22 14:34:00,152.69,2010-04
491597,2009-12-11 13:18:00,152.64,2009-12
494908,2010-01-19 16:38:00,152.64,2010-01
504535,2010-04-14 11:54:00,152.64,2010-04
510250,2010-05-28 10:36:00,152.64,2010-05
521033,2010-09-02 08:08:00,152.64,2010-09
519518,2010-08-18 09:47:00,152.62,2010-08
501422,2010-03-16 11:53:00,152.55,2010-03
518274,2010-08-06 09:41:00,152.52,2010-08
503336,2010-03-31 12:23:00,152.50,2010-03
524975,2010-10-01 15:08:00,152.49,2010-10
516335,2010-07-19 17:22:00,152.45,2010-07
497682,2010-02-11 15:01:00,152.40,2010-02
519735,2010-08-20 09:23:00,152.40,2010-08
530431,2010-11-03 10:41:00,152.30,2010-11
491660,2009-12-13 11:14:00,152.25,2009-12
518417,2010-08-09 08:19:00,152.20,2010-08
532984,2010-11-15 13:55:00,152.20,2010-11
496928,2010-02-04 16:21:00,152.17,2010-02
501531,2010-03-17 12:50:00,152.16,2010-03
510545,2010-06-01 15:34:00,152.15,2010-06
516774,2010-07-22 19:09:00,152.15,2010-07
529338,2010-10-27 16:18:00,152.15,2010-10
532976,2010-11-15 13:24:00,152.15,2010-11
511274,2010-06-07 13:26:00,152.10,2010-06
500871,2010-03-10 13:26:00,152.09,2010-03
493971,2010-01-10 10:26:00,152.05,2010-01
537054,2010-12-05 11:40:00,152.05,2010-12
530088,2010-11-01 13:39:00,152.04,2010-11
520892,2010-08-31 17:25:00,152.02,2010-08
492076,2009-12-15 13:35:00,152.00,2009-12
511061,2010-06-06 12:40:00,152.00,2010-06
512425,2010-06-15 14:42:00,151.98,2010-06
507223,2010-05-06 19:29:00,151.97,2010-05
495941,2010-01-27 16:07:00,151.95,2010-01
515749,2010-07-14 13:16:00,151.95,2010-07
537743,2010-12-08 11:02:00,151.95,2010-12
528890,2010-10-25 12:34:00,151.93,2010-10
509355,2010-05-21 13:56:00,151.90,2010-05
515687,2010-07-14 12:05:00,151.90,2010-07
526187,2010-10-10 12:02:00,151.90,2010-10
495949,2010-01-27 16:54:00,151.87,2010-01
528729,2010-10-24 13:24:00,151.86,2010-10
531445,2010-11-08 12:36:00,151.82,2010-11
527118,2010-10-14 18:02:00,151.80,2010-10
490677,2009-12-07 13:17:00,151.72,2009-12
523722,2010-09-23 16:40:00,151.69,2010-09
499123,2010-02-24 16:15:00,151.67,2010-02
535999,2010-11-29 14:08:00,151.66,2010-11
490134,2009-12-03 18:41:00,151.65,2009-12
519014,2010-08-13 09:07:00,151.64,2010-08
512788,2010-06-18 09:28:00,151.63,2010-06
534944,2010-11-24 15:26:00,151.60,2010-11
497506,2010-02-10 11:26:00,151.55,2010-02
535182,2010-11-25 11:58:00,151.54,2010-11
507446,2010-05-10 09:47:00,151.52,2010-05
532763,2010-11-14 14:00:00,151.51,2010-11
500511,2010-03-08 14:10:00,151.50,2010-03
518389,2010-08-08 12:21:00,151.50,2010-08
536076,2010-11-30 11:07:00,151.50,2010-11
494672,2010-01-17 15:46:00,151.49,2010-01
534861,2010-11-24 14:02:00,151.49,2010-11
512535,2010-06-16 12:16:00,151.48,2010-06
503534,2010-04-01 13:28:00,151.46,2010-04
501923,2010-03-22 10:31:00,151.45,2010-03
507621,2010-05-10 14:23:00,151.42,2010-05
504184,2010-04-12 09:19:00,151.40,2010-04
525867,2010-10-07 13:28:00,151.40,2010-10
512060,2010-06-13 11:05:00,151.39,2010-06
496300,2010-01-31 10:50:00,151.32,2010-01
520080,2010-08-24 10:18:00,151.31,2010-08
537447,2010-12-07 09:21:00,151.30,2010-12
504107,2010-04-09 14:56:00,151.21,2010-04
490944,2009-12-08 14:13:00,151.20,2009-12
505237,2010-04-21 10:59:00,151.20,2010-04
506231,2010-04-28 12:28:00,151.20,2010-04
517366,2010-07-28 16:54:00,151.20,2010-07
523569,2010-09-22 15:42:00,151.20,2010-09
524872,2010-10-01 10:08:00,151.20,2010-10
537410,2010-12-06 15:03:00,151.20,2010-12
494674,2010-01-17 16:01:00,151.11,2010-01
493721,2010-01-06 10:53:00,151.10,2010-01
533142,2010-11-16 13:22:00,151.08,2010-11
500277,2010-03-05 14:46:00,150.99,2010-03
518989,2010-08-12 17:20:00,150.95,2010-08
509810,2010-05-25 17:22:00,150.83,2010-05
510651,2010-06-02 13:34:00,150.80,2010-06
535493,2010-11-26 14:54:00,150.80,2010-11
513251,2010-06-23 10:49:00,150.75,2010-06
512886,2010-06-18 12:03:00,150.70,2010-06
489833,2009-12-02 14:09:00,150.68,2009-12
516005,2010-07-16 09:24:00,150.66,2010-07
526752,2010-10-13 10:11:00,150.65,2010-10
501876,2010-03-21 12:56:00,150.64,2010-03
533013,2010-11-15 15:51:00,150.60,2010-11
533915,2010-11-19 11:58:00,150.60,2010-11
513315,2010-06-23 15:50:00,150.55,2010-06
515929,2010-07-15 14:36:00,150.50,2010-07
516871,2010-07-23 12:57:00,150.46,2010-07
490522,2009-12-06 15:31:00,150.40,2009-12
522597,2010-09-15 13:24:00,150.40,2010-09
497743,2010-02-12 11:07:00,150.39,2010-02
496949,2010-02-04 18:39:00,150.35,2010-02
501824,2010-03-19 15:27:00,150.34,2010-03
522426,2010-09-14 13:16:00,150.32,2010-09
494079,2010-01-11 12:19:00,150.31,2010-01
503363,2010-03-31 14:12:00,150.30,2010-03
509623,2010-05-25 09:52:00,150.30,2010-05
514967,2010-07-07 12:21:00,150.30,2010-07
508484,2010-05-16 12:54:00,150.29,2010-05
537395,2010-12-06 14:05:00,150.22,2010-12
507398,2010-05-09 13:15:00,150.21,2010-05
494661,2010-01-17 14:07:00,150.18,2010-01
514299,2010-07-01 12:33:00,150.12,2010-07
508037,2010-05-12 12:09:00,150.09,2010-05
516433,2010-07-20 11:57:00,150.04,2010-07
497266,2010-02-08 13:28:00,150.03,2010-02
494113,2010-01-11 12:30:00,150.00,2010-01
496750,2010-02-03 14:51:00,150.00,2010-02
504438,2010-04-13 13:40:00,150.00,2010-04
504914,2010-04-19 10:19:00,150.00,2010-04
518942,2010-08-12 14:48:00,150.00,2010-08
519971,2010-08-23 11:17:00,150.00,2010-08
526127,2010-10-08 13:59:00,150.00,2010-10
534460,2010-11-23 09:13:00,150.00,2010-11
505778,2010-04-26 10:43:00,149.92,2010-04
520043,2010-08-23 14:24:00,149.91,2010-08
517553,2010-07-29 18:53:00,149.89,2010-07
536976,2010-12-03 14:18:00,149.80,2010-12
519678,2010-08-19 12:35:00,149.76,2010-08
524565,2010-09-29 14:58:00,149.75,2010-09
511543,2010-06-08 17:29:00,149.73,2010-06
520412,2010-08-26 09:36:00,149.71,2010-08
526716,2010-10-12 16:43:00,149.71,2010-10
516161,2010-07-18 12:01:00,149.65,2010-07
509148,2010-05-20 12:55:00,149.63,2010-05
525862,2010-10-07 13:21:00,149.60,2010-10
512565,2010-06-16 14:34:00,149.57,2010-06
501808,2010-03-19 14:16:00,149.56,2010-03
499942,2010-03-03 12:31:00,149.55,2010-03
517971,2010-08-03 13:18:00,149.55,2010-08
491957,2009-12-14 16:01:00,149.50,2009-12
527882,2010-10-19 11:57:00,149.50,2010-10
511639,2010-06-09 13:15:00,149.46,2010-06
510548,2010-06-01 15:59:00,149.41,2010-06
529335,2010-10-27 15:38:00,149.35,2010-10
530382,2010-11-02 17:01:00,149.32,2010-11
502242,2010-03-23 13:26:00,149.30,2010-03
527164,2010-10-15 11:29:00,149.30,2010-10
501815,2010-03-19 14:56:00,149.15,2010-03
514806,2010-07-06 11:21:00,149.12,2010-07
490326,2009-12-04 15:28:00,149.10,2009-12
505313,2010-04-21 12:02:00,149.10,2010-04
535584,2010-11-26 15:49:00,149.05,2010-11
495150,2010-01-21 11:51:00,149.00,2010-01
504620,2010-04-15 11:44:00,149.00,2010-04
517852,2010-08-02 13:42:00,149.00,2010-08
537389,2010-12-06 13:41:00,149.00,2010-12
519711,2010-08-19 15:13:00,148.95,2010-08
501084,2010-03-12 11:44:00,148.94,2010-03
497893,2010-02-14 12:28:00,148.90,2010-02
535650,2010-11-28 11:00:00,148.90,2010-11
495884,2010-01-27 12:06:00,148.85,2010-01
513197,2010-06-22 15:50:00,148.85,2010-06
509798,2010-05-25 17:17:00,148.75,2010-05
504888,2010-04-18 13:40:00,148.73,2010-04
518355,2010-08-06 14:54:00,148.72,2010-08
521360,2010-09-03 17:15:00,148.71,2010-09
504681,2010-04-15 15:49:00,148.69,2010-04
528583,2010-10-22 13:35:00,148.68,2010-10
521737,2010-09-08 11:33:00,148.65,2010-09
495818,2010-01-27 10:39:00,148.63,2010-01
505240,2010-04-21 11:31:00,148.60,2010-04
520859,2010-08-31 13:51:00,148.60,2010-08
506386,2010-04-29 12:43:00,148.54,2010-04
508453,2010-05-14 16:34:00,148.50,2010-05
511003,2010-06-04 14:51:00,148.50,2010-06
503607,2010-04-06 09:58:00,148.47,2010-04
513786,2010-06-28 15:05:00,148.47,2010-06
519899,2010-08-22 13:11:00,148.42,2010-08
498552,2010-02-21 10:25:00,148.40,2010-02
513584,2010-06-27 10:01:00,148.40,2010-06
514554,2010-07-05 11:17:00,148.32,2010-07
489462,2009-12-01 10:49:00,148.30,2009-12
490383,2009-12-05 13:37:00,148.30,2009-12
519947,2010-08-23 10:41:00,148.27,2010-08
528973,2010-10-26 10:34:00,148.25,2010-10
537792,2010-12-08 12:56:00,148.23,2010-12
494612,2010-01-15 13:15:00,148.15,2010-01
522302,2010-09-13 14:56:00,148.10,2010-09
528964,2010-10-26 09:54:00,148.10,2010-10
508480,2010-05-16 12:34:00,148.08,2010-05
524340,2010-09-28 15:54:00,148.08,2010-09
511301,2010-06-07 15:32:00,148.07,2010-06
512594,2010-06-16 16:47:00,148.06,2010-06
517753,2010-08-02 10:27:00,148.05,2010-08
535077,2010-11-24 17:15:00,148.05,2010-11
514134,2010-06-30 13:28:00,148.04,2010-06
491709,2009-12-13 14:51:00,147.99,2009-12
515183,2010-07-08 20:00:00,147.97,2010-07
521215,2010-09-03 09:31:00,147.96,2010-09
511166,2010-06-07 12:03:00,147.90,2010-06
519539,2010-08-18 10:33:00,147.90,2010-08
534539,2010-11-23 12:13:00,147.90,2010-11
509023,2010-05-19 14:24:00,147.86,2010-05
504474,2010-04-14 09:30:00,147.85,2010-04
514918,2010-07-07 11:18:00,147.79,2010-07
524438,2010-09-29 10:57:00,147.75,2010-09
504110,2010-04-09 14:58:00,147.73,2010-04
497794,2010-02-12 12:34:00,147.71,2010-02
492078,2009-12-15 13:48:00,147.68,2009-12
507036,2010-05-05 15:43:00,147.68,2010-05
529094,2010-10-26 13:44:00,147.66,2010-10
525733,2010-10-06 16:17:00,147.65,2010-10
498153,2010-02-17 11:05:00,147.64,2010-02
493979,2010-01-10 11:58:00,147.60,2010-01
517048,2010-07-26 12:09:00,147.60,2010-07
530545,2010-11-03 13:13:00,147.60,2010-11
512292,2010-06-14 14:54:00,147.55,2010-06
519204,2010-08-15 10:55:00,147.55,2010-08
530844,2010-11-04 14:21:00,147.55,2010-11
513630,2010-06-27 13:25:00,147.45,2010-06
534228,2010-11-22 09:39:00,147.45,2010-11
490515,2009-12-06 15:08:00,147.40,2009-12
510451,2010-06-01 09:42:00,147.40,2010-06
512925,2010-06-20 10:47:00,147.40,2010-06
537791,2010-12-08 12:51:00,147.40,2010-12
518852,2010-08-12 12:25:00,147.35,2010-08
529824,2010-10-31 11:40:00,147.35,2010-10
516316,2010-07-19 14:47:00,147.31,2010-07
529849,2010-10-31 13:28:00,147.31,2010-10
502917,2010-03-29 13:43:00,147.30,2010-03
518388,2010-08-08 12:18:00,147.20,2010-08
515124,2010-07-08 14:09:00,147.18,2010-07
529216,2010-10-27 10:50:00,147.15,2010-10
503847,2010-04-08 08:31:00,147.12,2010-04
518714,2010-08-11 10:53:00,147.11,2010-08
522979,2010-09-19 13:57:00,147.11,2010-09
490638,2009-12-07 12:13:00,147.10,2009-12
520821,2010-08-31 11:58:00,147.09,2010-08
522057,2010-09-10 15:48:00,147.09,2010-09
516814,2010-07-23 10:50:00,147.06,2010-07
500272,2010-03-05 14:41:00,147.05,2010-03
510572,2010-06-01 17:05:00,147.03,2010-06
497236,2010-02-08 10:17:00,147.00,2010-02
500374,2010-03-08 09:43:00,147.00,2010-03
514785,2010-07-06 10:31:00,147.00,2010-07
501423,2010-03-16 11:54:00,146.95,2010-03
503072,2010-03-30 10:58:00,146.90,2010-03
526286,2010-10-11 11:53:00,146.82,2010-10
494669,2010-01-17 15:02:00,146.81,2010-01
514512,2010-07-04 13:33:00,146.78,2010-07
527091,2010-10-14 16:04:00,146.75,2010-10
508185,2010-05-13 12:51:00,146.72,2010-05
528750,2010-10-24 14:45:00,146.71,2010-10
502663,2010-03-25 17:29:00,146.68,2010-03
502735,2010-03-26 12:05:00,146.68,2010-03
523624,2010-09-23 11:21:00,146.68,2010-09
520564,2010-08-26 17:11:00,146.65,2010-08
490388,2009-12-05 15:00:00,146.62,2009-12
536551,2010-12-01 14:34:00,146.61,2010-12
520519,2010-08-26 14:02:00,146.60,2010-08
521178,2010-09-02 15:58:00,146.60,2010-09
514314,2010-07-01 13:33:00,146.58,2010-07
506669,2010-04-30 17:18:00,146.56,2010-04
498160,2010-02-17 11:58:00,146.54,2010-02
528101,2010-10-20 13:40:00,146.50,2010-10
506298,2010-04-29 10:24:00,146.49,2010-04
492125,2009-12-15 14:13:00,146.46,2009-12
501104,2010-03-12 13:08:00,146.40,2010-03
510357,2010-05-28 15:16:00,146.40,2010-05
514324,2010-07-01 14:13:00,146.39,2010-07
508912,2010-05-19 10:21:00,146.30,2010-05
507682,2010-05-11 09:48:00,146.16,2010-05
501658,2010-03-18 13:16:00,146.14,2010-03
518013,2010-08-04 10:36:00,146.02,2010-08
533575,2010-11-18 11:00:00,146.01,2010-11
537764,2010-12-08 12:06:00,145.93,2010-12
534112,2010-11-21 12:11:00,145.89,2010-11
489435,2009-12-01 07:46:00,145.80,2009-12
522071,2010-09-12 10:40:00,145.75,2010-09
517992,2010-08-03 15:51:00,145.63,2010-08
517243,2010-07-27 14:41:00,145.60,2010-07
517985,2010-08-03 15:14:00,145.60,2010-08
499477,2010-02-28 12:49:00,145.59,2010-02
513598,2010-06-27 11:18:00,145.57,2010-06
515842,2010-07-15 11:20:00,145.55,2010-07
532757,2010-11-14 13:42:00,145.54,2010-11
514692,2010-07-05 14:47:00,145.50,2010-07
519458,2010-08-17 10:50:00,145.48,2010-08
521685,2010-09-07 16:21:00,145.47,2010-09
525948,2010-10-07 18:19:00,145.44,2010-10
512732,2010-06-17 13:43:00,145.43,2010-06
527918,2010-10-19 13:13:00,145.38,2010-10
511030,2010-06-06 10:39:00,145.35,2010-06
528743,2010-10-24 14:16:00,145.35,2010-10
506947,2010-05-05 11:16:00,145.28,2010-05
508918,2010-05-19 10:38:00,145.20,2010-05
525289,2010-10-05 08:45:00,145.20,2010-10
507160,2010-05-06 13:53:00,145.12,2010-05
521196,2010-09-02 17:19:00,145.10,2010-09
503001,2010-03-29 14:59:00,145.07,2010-03
491679,2009-12-13 12:19:00,145.06,2009-12
522579,2010-09-15 12:11:00,145.06,2010-09
535041,2010-11-24 16:57:00,145.01,2010-11
489531,2009-12-01 11:57:00,145.00,2009-12
499401,2010-02-26 13:38:00,145.00,2010-02
500654,2010-03-09 11:10:00,145.00,2010-03
506565,2010-04-30 12:36:00,145.00,2010-04
513967,2010-06-29 15:34:00,145.00,2010-06
510670,2010-06-02 15:20:00,144.90,2010-06
516776,2010-07-22 19:42:00,144.90,2010-07
517528,2010-07-29 14:45:00,144.90,2010-07
527841,2010-10-19 11:29:00,144.90,2010-10
532974,2010-11-15 13:15:00,144.90,2010-11
525713,2010-10-06 14:20:00,144.83,2010-10
516434,2010-07-20 12:04:00,144.76,2010-07
512920,2010-06-18 16:36:00,144.75,2010-06
495514,2010-01-25 14:26:00,144.65,2010-01
492684,2009-12-17 18:35:00,144.60,2009-12
524213,2010-09-28 10:46:00,144.60,2010-09
532580,2010-11-12 14:18:00,144.60,2010-11
504115,2010-04-09 15:00:00,144.59,2010-04
513968,2010-06-29 15:48:00,144.55,2010-06
519339,2010-08-16 11:31:00,144.53,2010-08
492580,2009-12-17 14:43:00,144.51,2009-12
538120,2010-12-09 15:35:00,144.50,2010-12
522435,2010-09-14 13:45:00,144.48,2010-09
504623,2010-04-15 12:10:00,144.45,2010-04
507472,2010-05-10 11:20:00,144.36,2010-05
501850,2010-03-21 10:50:00,144.35,2010-03
502841,2010-03-28 13:21:00,144.35,2010-03
507046,2010-05-06 07:49:00,144.30,2010-05
527301,2010-10-15 14:27:00,144.29,2010-10
506312,2010-04-29 11:10:00,144.20,2010-04
512121,2010-06-13 15:52:00,144.13,2010-06
526406,2010-10-11 13:55:00,144.12,2010-10
494676,2010-01-17 16:09:00,144.10,2010-01
535827,2010-11-29 09:22:00,144.10,2010-11
489910,2009-12-03 10:23:00,144.00,2009-12
532753,2010-11-14 13:28:00,144.00,2010-11
533788,2010-11-18 17:10:00,143.95,2010-11
528152,2010-10-20 16:27:00,143.94,2010-10
511077,2010-06-06 13:50:00,143.87,2010-06
501431,2010-03-16 13:00:00,143.86,2010-03
530068,2010-11-01 11:56:00,143.85,2010-11
527302,2010-10-15 14:27:00,143.80,2010-10
532430,2010-11-12 10:20:00,143.75,2010-11
491199,2009-12-10 13:12:00,143.72,2009-12
490670,2009-12-07 12:42:00,143.70,2009-12
492743,2009-12-18 12:43:00,143.70,2009-12
529624,2010-10-29 11:51:00,143.70,2010-10
531463,2010-11-08 13:50:00,143.61,2010-11
530167,2010-11-02 09:06:00,143.60,2010-11
499236,2010-02-25 13:17:00,143.56,2010-02
512784,2010-06-17 19:28:00,143.56,2010-06
500276,2010-03-05 14:45:00,143.55,2010-03
508616,2010-05-17 13:29:00,143.55,2010-05
511323,2010-06-07 17:33:00,143.55,2010-06
533082,2010-11-16 09:49:00,143.55,2010-11
512001,2010-06-11 15:54:00,143.52,2010-06
505983,2010-04-27 09:34:00,143.50,2010-04
501895,2010-03-21 15:17:00,143.48,2010-03
